LNEN002	-92.3793706278201	62.0361037294153
LNEN003	-137.620512742486	60.9799747207744
LNEN004	-126.904838047153	54.8607903945783
LNEN005	92.981366188679	43.7682408598904
LNEN006	-75.71101894085	44.047996378707
LNEN007	-106.70554238867	77.0831103208581
LNEN008	-110.342068042892	60.9803331387724
LNEN009	-15.9095015252389	42.4926060141729
LNEN010	-94.219614218743	84.0596172211611
LNEN011	-120.947545156281	32.7731119095504
LNEN012	56.3499395977	34.6741520628491
LNEN013	-38.7314914383893	-98.3524269760116
LNEN014	-97.6385286358013	60.8762643867517
LNEN015	-77.0911059233643	63.5183942342282
LNEN016	-55.6172847905803	40.5014288857078
LNEN017	-30.5878791898001	46.3977946181221
LNEN018	-87.3390597589936	35.8331854289464
LNEN019	-34.2260761017681	-83.0194567580836
LNEN020	-34.3036498546297	73.3162172426152
S00016	-64.5511292950982	-116.497743560758
S00076	-6.69143444813158	-88.1407222842838
S00089	-94.4495064277289	-22.9830233718412
S00094	-116.445146999616	42.756472112516
S00118	-86.6150137829188	-18.7904956446716
S00128	-43.4111966897442	-52.7461274915788
S00396	127.532447324904	43.1464122380866
S00400	128.425587945246	14.4150752958428
S00515	-98.28956497091	25.0480083200857
S00516	-105.219643696427	38.3731329230858
S00517	61.2662714114206	5.62675573831694
S00520	-77.4566913226873	70.8856107885113
S00529	111.278645602441	19.6140450929834
S00531	121.627804758285	49.2588223465328
S00534	111.392233647303	39.4607841584461
S00540	97.9332692262524	-9.2175491247873
S00550	138.245001955327	20.9641280894045
S00567	115.286809926987	32.4589218528984
S00570	121.623641968623	34.684250452158
S00581	73.3939759926657	14.8984813158794
S00584	109.344613126184	34.1799296571835
S00587	122.689449480746	-2.72976815275421
S00602	-28.3448586471897	-94.4059091046593
S00608	46.142129844847	-10.268603907518
S00609	121.984498168361	15.4664230668915
S00613	77.8120734116036	13.4444633632785
S00640	134.067789999697	11.1094792602497
S00694	46.1968781997454	-55.1566402197502
S00710	52.9037884521489	-75.6074404541264
S00711	116.072067254054	43.0494063401819
S00712	103.366699651649	-14.8636277329346
S00713	99.5096693618845	-1.55591830835442
S00714	111.58396721613	-20.8359809427187
S00716_A	-72.7098495083409	68.375314406318
S00716_B	-80.4998676223809	78.4002300769176
S00718	123.655277803825	40.7947076194178
S00725	59.3020537837642	-6.22725764169322
S00732	118.605132173653	26.6630061846674
S00733	87.2490116807128	3.61898874100305
S00739	105.721713474127	5.9245674177358
S00790	120.588708620098	-12.4254927347699
S00791	145.364218357911	13.116326184421
S00793	44.3622827524705	-59.5531740129104
S00794	94.3413111139763	-0.285399243366283
S00795	109.916429901066	-9.59508070352234
S00796	122.398326924319	39.639013157596
S00799	104.50021384994	24.980610467371
S00858	-123.660830383886	42.6280346471535
S01060	-109.43904000015	-100.912025570169
S01093	88.7164758041849	-52.1270570569505
S01103	-131.715005487376	24.026430706281
S01202	-104.95123314587	74.7664715885863
S01318	123.226848983176	53.1340315598508
S01407	129.139438619897	30.5015608237411
S01468	147.806327810077	37.4202597713122
S01493	-95.908547171151	59.7071294382345
S01496	116.828021639622	-16.1684601288028
S01499	96.2099808503237	-39.3321565707556
S01501	-64.4521352178039	-111.037333156909
S01502	-64.0551487765366	-103.878046658707
S01504	-30.7378401822168	-97.1324337302604
S01505	105.917123725471	-35.4808577751934
S01508	130.422556426198	15.1475193610064
S01510	-94.7831296746849	45.5915231527793
S01511	101.464353908673	48.7956327597941
S01513	29.5243781115858	-0.835767208360713
S01515	-48.1110342680097	-52.3965979762855
S01517	95.9356700214757	2.25573586820682
S01518	122.335825838361	63.0188689358518
S01519	-83.3970392153224	-115.527779809694
S01520	-29.6790208841793	-93.6386802547794
S01521	-127.26933547163	36.960557148108
S01526	-144.490974907369	47.6094477612335
S01528	-84.2849664018891	-109.646485366937
S01529	-140.286966199663	57.3218775242529
S01531	-119.206768071041	47.2363206564969
S01532	-154.49272773211	46.0214096579068
S01533	107.146623742107	17.8937137973431
S01535	94.6148474699861	0.181793733384918
S01536	-97.5383534720574	-101.92529465241
S01537	-139.957608905694	45.2947538271411
S01538	-133.724123869787	46.4641537562166
S01539	-134.374020532038	46.9723769671603
S01540	-65.0841150827787	-90.9376763735959
S01541	-29.8594437826326	47.5624937179474
S01543	-74.8793362097733	-72.3420038122465
S01544	118.870815895634	24.2280796738647
S01545	-99.810587467907	-85.0330080090744
S01546	-74.551874227418	55.997622843099
S01567	-31.4194798779097	33.810746024475
S01572	-76.5995801326538	-83.3713156125762
S01573	-52.7314520648723	-108.649144829592
S01574	90.3130382914721	5.98954376347868
S01580	110.230410732379	4.32532986902166
S01581	67.1242640013758	-37.05371155643
S01582	-130.835862461238	52.9758814567194
S01583	-141.50098198982	25.4442749016361
S01584	-142.670609022136	52.4516431167059
S01585	-113.83412253706	42.1812298829209
S01586	116.796586126012	6.438580038227
S01590	-62.8919384982812	-68.0311365079984
S01593	-139.337460632706	73.811829872802
S01605	-121.995853200872	53.9404172473535
S01666	-102.836627541496	43.0990426801432
S01707	101.066536119078	13.217460671905
S01731	-107.300631201066	30.0305845131392
S01733	-101.104734123025	-70.368518449557
S01742	-34.8300366439724	-103.965025747145
S01746	-54.2458851169085	-90.2193835974782
S01763	132.80278574295	-4.52778419085047
S02126	-22.0229462409214	-119.546947602357
S02154	-56.246010747493	-54.2427859258271
S02162	-2.3870989993866	-92.4193284008676
S02229	70.3943491245708	-69.9346272370318
S02236	105.431269761478	27.0237139508004
S02259	112.90200029952	9.48224255827128
S02261	114.46282309235	-5.87765310379619
S02264	128.846715094047	32.5445537511634
S02265	138.395528257362	20.2292245074399
S02266	67.209102730465	-15.8276567688765
S02267	88.603020402556	-15.0419959512306
S02268	125.051767152529	17.9776574171381
S02269	116.467749777859	0.136582321278362
S02271	72.1251448089406	5.66008842387092
S02272	138.76950990337	13.5792699362691
S02323	-63.1789100220621	69.7442771266672
S02325	-110.707600466135	70.5373071774528
S02326	-124.223241517628	54.2149276801912
S02327	-51.9325310086074	-84.6948118264463
S02330	-51.3972033779499	-96.7881779219612
S02331	-57.6116552639103	-109.652025354701
S02333	-98.0392981269877	-83.8612057663545
S02334	-142.901512920136	43.4804009722405
S02335	-61.3600554456903	-99.2564368349402
S02336	107.415536006946	20.4323281601583
S02337	-71.6831044462798	-86.9713033124048
S02338	-127.734090388157	26.9293112625231
S02339	-81.1462382936324	28.0219417152261
S02340	0.784223423818557	-51.0903999106057
